movie_id,amazon_title,rating,amazon_link
122326,100 Ghost Street: The Return of Richard Speck,2.7 out of 5 stars,www.amazon.com/100-Ghost-Street-Return-Richard/dp/B00B00HTJE/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22100+Ghost+Street%3A+The+Return+of+Richard+Speck%22&qid=1591027334&sr=8-2
122466,Sick Boy,4.6 out of 5 stars,www.amazon.com/Sick-Boy-Chainsmokers/dp/B07L4ZGCV6/ref=sr_1_fkmr1_1?dchild=1&keywords=dvd+movie+%22Sick+Boy%22&qid=1591027337&sr=8-1-fkmr1
122804,Greystone Park,2.3 out of 5 stars,www.amazon.com/Greystone-Park-Alexander-Wraith/dp/B071SFG31W/ref=sr_1_fkmr0_1?dchild=1&keywords=dvd+movie+%22Greystone+Park%22&qid=1591027344&sr=8-1-fkmr0
122857,Universal Soldier: Day of Reckoning,3.8 out of 5 stars,www.amazon.com/Universal-Soldier-Jean-Claude-Van-Damme/dp/B009WJXC0U/ref=sr_1_fkmr0_1?dchild=1&keywords=dvd+movie+%22Universal+Soldier%3A+Day+of+Reckoning%22&qid=1591027347&sr=8-1-fkmr0
122906,About Time,4.6 out of 5 stars,www.amazon.com/About-Time-Domnhall-Gleeson/dp/B00HYI8A08/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22About+Time%22&qid=1591027350&sr=8-2
122928,The Letter,4.7 out of 5 stars,www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_2?ie=UTF8&adId=A03232052Z6U9LKYL8OXN&url=%2FLetter-Bette-Davis%2Fdp%2FB07XSMJF9B%2Fref%3Dsr_1_10_sspa%3Fdchild%3D1%26keywords%3Ddvd%2Bmovie%2B%2522The%2BLetter%2522%2B2012%26qid%3D1591027367%26sr%3D8-10-spons%26psc%3D1&qualifier=1591027367&id=2882484949839278&widgetName=sp_mtf
123025,"Batman: The Dark Knight Returns, Part 1",4.5 out of 5 stars,www.amazon.com/Batman-Dark-Knight-Returns-Part/dp/B008RV5K4U/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Batman%3A+The+Dark+Knight+Returns%2C+Part+1%22&qid=1591027375&sr=8-2
123103,Aftershock,3.2 out of 5 stars,www.amazon.com/Aftershock-Sarah-Peirse/dp/B078VDQN8T/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Aftershock%22&qid=1591027377&sr=8-3
123109,No One Lives,3.8 out of 5 stars,www.amazon.com/No-One-Lives-Adelaide-Clemens/dp/B00EBG5M7A/ref=sr_1_fkmr1_2?dchild=1&keywords=dvd+movie+%22No+One+Lives%22+2013&qid=1591027383&sr=8-2-fkmr1
123377,Pieta,4.0 out of 5 stars,www.amazon.com/Pieta/dp/B00BCI2J08/ref=sr_1_9?dchild=1&keywords=dvd+movie+%22Pieta%22&qid=1591027387&sr=8-9
123389,Mr. Hush,2.3 out of 5 stars,www.amazon.com/Mr-Hush-Stephen-Geoffreys/dp/B007IHH376/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Mr.+Hush%22&qid=1591027390&sr=8-2
123553,The Mortal Instruments: City of Bones,4.4 out of 5 stars,www.amazon.com/Mortal-Instruments-City-Bones/dp/B009AMAKWM/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22The+Mortal+Instruments%3A+City+of+Bones%22&qid=1591027393&sr=8-2
123678,The Act of Killing,3.9 out of 5 stars,www.amazon.com/Act-Killing-Haji-Anif/dp/B07MLY6YDV/ref=sr_1_fkmr0_2?dchild=1&keywords=dvd+movie+%22The+Act+of+Killing%22&qid=1591027402&sr=8-2-fkmr0
123879,Say Uncle,3.0 out of 5 stars,www.amazon.com/dp/B000GPIPGU/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Say+Uncle%22&qid=1591027410&sr=8-2
124459,The Incredible Burt Wonderstone,4.1 out of 5 stars,www.amazon.com/Incredible-Burt-Wonderstone-Diana-Pokorny/dp/B00CJ6EKT0/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22The+Incredible+Burt+Wonderstone%22&qid=1591027423&sr=8-3
124501,In the Dark Half,3.7 out of 5 stars,www.amazon.com/Dark-Half-Simon-Armstrong/dp/B01IAG8UN4/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22In+the+Dark+Half%22&qid=1591027426&sr=8-3
124905,Godzilla,4.3 out of 5 stars,www.amazon.com/Godzilla-Maria-Pitillo/dp/0767817478/ref=sr_1_7?dchild=1&keywords=dvd+movie+%22Godzilla%22+2014&qid=1591027431&sr=8-7
126250,Love Is All You Need,4.3 out of 5 stars,www.amazon.com/Love-All-Need-Trine-Dyrholm/dp/B00DJYJQSQ/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Love+Is+All+You+Need%22&qid=1591027451&sr=8-3
126319,Ernest & Celestine,4.6 out of 5 stars,www.amazon.com/Ernest-Celestine-Forest-Whitaker/dp/B00GOT10SM/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Ernest+%26+Celestine%22&qid=1591027454&sr=8-1
126323,Mine Games,3.4 out of 5 stars,www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A00808651QLRVQGJ3C7B2&url=%2FMine-Games%2Fdp%2FB00IT6I874%2Fref%3Dsr_1_6_sspa%3Fdchild%3D1%26keywords%3Ddvd%2Bmovie%2B%2522Mine%2BGames%2522%26qid%3D1591027456%26sr%3D8-6-spons%26psc%3D1&qualifier=1591027456&id=7967507404672165&widgetName=sp_btf
126337,Unconditional,4.7 out of 5 stars,www.amazon.com/Unconditional-Lynn-Collins/dp/B00C0YDGN2/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Unconditional%22&qid=1591027459&sr=8-2
126749,Travelling Salesman,3.2 out of 5 stars,www.amazon.com/Travelling-Salesman-Timothy-Lanzone/dp/B00EECWCCE/ref=sr_1_7?dchild=1&keywords=dvd+movie+%22Travelling+Salesman%22&qid=1591027468&sr=8-7
126889,Alien: Covenant,4.1 out of 5 stars,www.amazon.com/Alien-Covenant-Michael-Fassbender/dp/B071NDY4B2/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Alien%3A+Covenant%22&qid=1591027471&sr=8-1
127373,What Maisie Knew,4.2 out of 5 stars,www.amazon.com/What-Maisie-Knew-Onata-Aprile/dp/B00DCS9SVO/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22What+Maisie+Knew%22&qid=1591027473&sr=8-2
127375,America's Most Haunted Inns,3.7 out of 5 stars,www.amazon.com/Americas-Most-Haunted-Robert-Child/dp/B0002CHINI/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22America%27s+Most+Haunted+Inns%22&qid=1591027476&sr=8-3
127380,Finding Dory,4.7 out of 5 stars,www.amazon.com/Finding-Dory-Ellen-DeGeneres/dp/B01FJ4UGFK/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Finding+Dory%22&qid=1591027478&sr=8-3
127501,Barfi!,4.1 out of 5 stars,www.amazon.com/Barfi-Ileana-DCruz/dp/B00A48KXPU/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22Barfi%22&qid=1591027486&sr=8-4
127560,The Railway Man,4.6 out of 5 stars,www.amazon.com/Railway-Man-Colin-Firth/dp/B00KB01NQO/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22The+Railway+Man%22&qid=1591027499&sr=8-3
127585,X-Men: Days of Future Past,4.5 out of 5 stars,www.amazon.com/X-men-Days-Future-Hugh-Jackman/dp/B00K7IPFSM/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22X-Men%3A+Days+of+Future+Past%22&qid=1591027502&sr=8-1
127770,Apostle Peter and the Last Supper,4.5 out of 5 stars,www.amazon.com/Apostle-Peter-Supper-Bruce-Marchiano/dp/B006MWA96K/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Apostle+Peter+and+the+Last+Supper%22&qid=1591027504&sr=8-3
127872,Call Girl,3.6 out of 5 stars,www.amazon.com/Call-Girl-Meilani-Paul/dp/B00006L91R/ref=sr_1_12?dchild=1&keywords=dvd+movie+%22Call+Girl%22&qid=1591027507&sr=8-12
127894,Do Not Disturb,4.5 out of 5 stars,www.amazon.com/Do-Not-Disturb-Doris-Day/dp/B000JJSJPA/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Do+Not+Disturb%22&qid=1591027509&sr=8-1
127905,First Comes Love,4.2 out of 5 stars,www.amazon.com/First-Comes-Love-Nina-Davenport/dp/B00OBDKTIK/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22First+Comes+Love%22&qid=1591027512&sr=8-2
128270,Not Fade Away,3.9 out of 5 stars,www.amazon.com/Not-Fade-Away-John-Magaro/dp/B074NZD922/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Not+Fade+Away%22&qid=1591027521&sr=8-2
128280,Blood Money,3.8 out of 5 stars,www.amazon.com/Blood-Money-John-Cusack/dp/B075FL83LX/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Blood+Money%22&qid=1591027523&sr=8-3
129139,The To Do List,4.3 out of 5 stars,www.amazon.com/Do-List-Aubrey-Plaza/dp/B00AIBZJ0C/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22The+To+Do+List%22&qid=1591027537&sr=8-2
129670,Nebraska,4.3 out of 5 stars,www.amazon.com/Nebraska-Bruce-Dern/dp/B00HVNZPSG/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Nebraska%22+2013&qid=1591027548&sr=8-3
129850,The Bullet Vanishes,4.1 out of 5 stars,www.amazon.com/Bullet-Vanishes-Ting-Fung-Nicholas/dp/B00AFRY270/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22The+Bullet+Vanishes%22&qid=1591027550&sr=8-2
129966,David et Madame Hansen,3.9 out of 5 stars,www.amazon.com/David-et-Madame-Hansen/dp/B009SAW48E/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22David+et+Madame+Hansen%22&qid=1591027553&sr=8-3
130150,Labor Day,4.2 out of 5 stars,www.amazon.com/Labor-Day-Kate-Winslet/dp/B00H9LHVHI/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Labor+Day%22&qid=1591027555&sr=8-2
130739,A Coffee in Berlin,3.9 out of 5 stars,www.amazon.com/Coffee-Berlin-Tom-Schilling/dp/B00LO1T1O0/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22A+Coffee+in+Berlin%22&qid=1591027563&sr=8-1
131631,The Hunger Games: Mockingjay - Part 1,4.5 out of 5 stars,www.amazon.com/HUNGER-GAMES-MOCKINGJAY-PART/dp/B00PHU8GLI/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22The+Hunger+Games%3A+Mockingjay+-+Part+1%22&qid=1591027582&sr=8-3
132137,Werewolf: The Beast Among Us,4.2 out of 5 stars,www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_2?ie=UTF8&adId=A01515131JQV0EEFGLIK&url=%2FWerewolf-Beast-Among-Ed-Quinn%2Fdp%2FB008OR5X4O%2Fref%3Dsr_1_3_sspa%3Fdchild%3D1%26keywords%3Ddvd%2Bmovie%2B%2522Werewolf%253A%2BThe%2BBeast%2BAmong%2BUs%2522%26qid%3D1591027606%26sr%3D8-3-spons%26psc%3D1&qualifier=1591027606&id=2170002493555175&widgetName=sp_mtf
132232,Mama,4.4 out of 5 stars,www.amazon.com/Mama-Jessica-Chastain/dp/B00AIBZLVY/ref=sr_1_17?dchild=1&keywords=dvd+movie+%22Mama%22&qid=1591027609&sr=8-17
132342,The Liberator,4.2 out of 5 stars,www.amazon.com/Liberator-Danny-Huston/dp/B00TYBEAQ6/ref=sr_1_7?dchild=1&keywords=dvd+movie+%22The+Liberator%22&qid=1591027617&sr=8-7
132344,Before Midnight,4.1 out of 5 stars,www.amazon.com/Before-Midnight-Ethan-Hawke/dp/B00DJYJPLO/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Before+Midnight%22&qid=1591027619&sr=8-2
132765,Stone & Ed,2.4 out of 5 stars,www.amazon.com/Stone-Ed-Travis-Wester/dp/B000WZALZ2/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Stone+%26+Ed%22&qid=1591027633&sr=8-3
133575,The Velocity of Gary,3.7 out of 5 stars,www.amazon.com/Velocity-Gary-Thomas-Jane/dp/B0001EFTTW/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22The+Velocity+of+Gary%22&qid=1591027657&sr=8-3
133805,Carrie,3.5 out of 5 stars,www.amazon.com/Carrie-Angela-Bettis/dp/B00009QG7O/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22Carrie%22+2013&qid=1591027669&sr=8-4
133919,Scenes from a Marriage,$3.99 shipping,www.amazon.com/Scenes-Marriage-Ingmar-Bergman/dp/0394493052/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Scenes+from+a+Marriage%22&qid=1591027672&sr=8-2
134126,A Company Man,4.4 out of 5 stars,www.amazon.com/Company-Man-Ji-seob-So/dp/B00CG0YLS4/ref=sr_1_17?dchild=1&keywords=dvd+movie+%22A+Company+Man%22&qid=1591027687&sr=8-17
134355,The Happy Road,4.6 out of 5 stars,www.amazon.com/Happy-Road-Gene-Kelly/dp/B008JEJSBQ/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22The+Happy+Road%22&qid=1591027689&sr=8-2
134374,Pain & Gain,4.0 out of 5 stars,www.amazon.com/Pain-Gain-Mark-Wahlberg/dp/B00B40WUZS/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Pain+%26+Gain%22&qid=1591027692&sr=8-1
134411,Snitch,4.5 out of 5 stars,www.amazon.com/Snitch-Dwayne-Johnson/dp/B00CTSYHLE/ref=sr_1_12?dchild=1&keywords=dvd+movie+%22Snitch%22&qid=1591027695&sr=8-12
134890,Evil Behind You,3.1 out of 5 stars,www.amazon.com/Evil-Behind-You-Hilary-Kennedy/dp/B000JMKDSI/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Evil+Behind+You%22&qid=1591027708&sr=8-2
135397,Jurassic World,4.5 out of 5 stars,www.amazon.com/Jurassic-World-Chris-Pratt/dp/B00NYC5II0/ref=sr_1_7?dchild=1&keywords=dvd+movie+%22Jurassic+World%22&qid=1591027732&sr=8-7
135832,Moon Man,4.0 out of 5 stars,www.amazon.com/Moon-Man-Katharina-Thalbach/dp/B00GJTKW6I/ref=sr_1_6?dchild=1&keywords=dvd+movie+%22Moon+Man%22&qid=1591027735&sr=8-6
136400,2 Guns,4.5 out of 5 stars,www.amazon.com/2-Guns-Denzel-Washington/dp/B00BEIYN9Q/ref=sr_1_1?dchild=1&keywords=dvd+movie+%222+Guns%22&qid=1591027743&sr=8-1
136418,Hummingbird,4.4 out of 5 stars,www.amazon.com/Hummingbird/dp/B00BJ0RHDI/ref=sr_1_17?dchild=1&keywords=dvd+movie+%22Hummingbird%22&qid=1591027746&sr=8-17
136466,Sparrows Dance,3.6 out of 5 stars,www.amazon.com/Sparrows-Dance-Marin-Ireland/dp/B084D9N77D/ref=sr_1_fkmr1_1?dchild=1&keywords=dvd+movie+%22Sparrows+Dance%22&qid=1591027749&sr=8-1-fkmr1
136476,State of Emergency,4.2 out of 5 stars,www.amazon.com/State-Emergency-Jay-Hayden/dp/B00BBCIASK/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22State+of+Emergency%22&qid=1591027752&sr=8-2
136741,Myn Bala: Warriors of the Steppe,3.9 out of 5 stars,www.amazon.com/Myn-Bala-Warriors-Asylkhan-Tolepov/dp/B00EX465U8/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Myn+Bala%3A+Warriors+of+the+Steppe%22&qid=1591027754&sr=8-2
136795,The Heat,4.4 out of 5 stars,www.amazon.com/Heat-Sandra-Bullock/dp/B00E8RKHWW/ref=sr_1_8?dchild=1&keywords=dvd+movie+%22The+Heat%22+2013&qid=1591027760&sr=8-8
136797,Need For Speed,Amazon's Choice,www.amazon.com/Need-Speed-Aaron-Paul/dp/B00KB49JDY/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Need+for+Speed%22&qid=1591027762&sr=8-1
136799,Trolls,4.8 out of 5 stars,www.amazon.com/Trolls-Anna-Kendrick/dp/B07BX6Q639/ref=sr_1_14?dchild=1&keywords=dvd+movie+%22Trolls%22&qid=1591027765&sr=8-14
136835,No Good Deed,4.6 out of 5 stars,www.amazon.com/No-Good-Deed/dp/B00N57B4ZA/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22No+Good+Deed%22&qid=1591027768&sr=8-2
137093,Last Vegas,4.5 out of 5 stars,www.amazon.com/Last-Vegas-Michael-Douglas/dp/B00G7QPUII/ref=sr_1_5?dchild=1&keywords=dvd+movie+%22Last+Vegas%22&qid=1591027775&sr=8-5
137094,Jack Ryan: Shadow Recruit,4.2 out of 5 stars,www.amazon.com/Jack-Ryan-Recruit-Chris-Pine/dp/B00AIBZMD6/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Jack+Ryan%3A+Shadow+Recruit%22&qid=1591027778&sr=8-2
137106,The Lego Movie,4.6 out of 5 stars,www.amazon.com/Lego-Movie-Chris-Pratt/dp/B00IDI8KLC/ref=sr_1_12?dchild=1&keywords=dvd+movie+%22The+Lego+Movie%22&qid=1591027781&sr=8-12
137113,Edge of Tomorrow,Currently unavailable.,www.amazon.com/Edge-of-Tomorrow/dp/B00T8BY9KY/ref=sr_1_7?dchild=1&keywords=dvd+movie+%22Edge+of+Tomorrow%22+2014&qid=1591027786&sr=8-7
137116,Smurfs: The Lost Village,4.6 out of 5 stars,www.amazon.com/Smurfs-Lost-Village-Kelly-Asbury/dp/B06Y2MJ849/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Smurfs%3A+The+Lost+Village%22&qid=1591027789&sr=8-3
137174,Marfa Girl,2.9 out of 5 stars,www.amazon.com/Marfa-Girl-Adam-Mediano/dp/B00VR5PQTC/ref=sr_1_fkmr0_1?dchild=1&keywords=dvd+movie+%22Marfa+Girl%22&qid=1591027797&sr=8-1-fkmr0
137321,Winter's Tale,4.4 out of 5 stars,www.amazon.com/Winters-Tale-Colin-Farrell/dp/B00I6JODGO/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22Winter%27s+Tale%22&qid=1591027800&sr=8-4
137347,Closer to the Moon,3.5 out of 5 stars,www.amazon.com/Closer-Moon-Vera-Farmiga/dp/B00ZT7TGV8/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Closer+to+the+Moon%22&qid=1591027802&sr=8-1
137698,The Dance of Reality,4.5 out of 5 stars,www.amazon.com/Dance-Reality-Brontis-Jodorowsky/dp/B00LPGIISE/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22The+Dance+of+Reality%22&qid=1591027816&sr=8-4
138103,The Expendables 3,4.2 out of 5 stars,www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_2?ie=UTF8&adId=A09671192ROTS52FLDQ8Q&url=%2FExpendables-3-Sylvester-Stallone%2Fdp%2FB00MQOZETK%2Fref%3Dsr_1_7_sspa%3Fdchild%3D1%26keywords%3Ddvd%2Bmovie%2B%2522The%2BExpendables%2B3%2522%2B2014%26qid%3D1591027838%26sr%3D8-7-spons%26psc%3D1&qualifier=1591027838&id=7742085243828479&widgetName=sp_btf
138222,Best Man Down,4.5 out of 5 stars,www.amazon.com/Best-Man-Down-Justin-Long/dp/B00FYL09EC/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22Best+Man+Down%22&qid=1591027842&sr=8-4
138697,Don Jon,4.0 out of 5 stars,www.amazon.com/Don-Jon-Bilingual-Joseph-Gordon-Levitt/dp/B00GA8Y6CE/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Don+Jon%22&qid=1591027844&sr=8-3
138735,Little Thirteen,3.7 out of 5 stars,www.amazon.com/Thirteen-Isabell-Gerschtke-Putiloff-Bundschuh/dp/B013SQ6VVE/ref=sr_1_fkmr0_1?dchild=1&keywords=dvd+movie+%22Little+Thirteen%22&qid=1591027847&sr=8-1-fkmr0
138832,We're the Millers,4.4 out of 5 stars,www.amazon.com/Were-Millers-Jennifer-Aniston/dp/B00BC36YP4/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22We%27re+the+Millers%22&qid=1591027855&sr=8-4
138977,Hello Herman,4.4 out of 5 stars,www.amazon.com/Hello-Herman-Norman-Reedus/dp/B00E0FVZAK/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Hello+Herman%22&qid=1591027868&sr=8-2
139038,A Haunted House,4.4 out of 5 stars,www.amazon.com/Haunted-House-Marlon-Wayans/dp/B00C2YW0B4/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22A+Haunted+House%22+2013&qid=1591027873&sr=8-3
139302,The Bitter Buddha,3.5 out of 5 stars,www.amazon.com/The-Bitter-Buddha/dp/B01M8PSHOM/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22The+Bitter+Buddha%22&qid=1591027876&sr=8-2
139406,Radio Free Albemuth,3.2 out of 5 stars,www.amazon.com/Radio-Free-Albemuth-Scott-Wilson/dp/B00M1CFTBK/ref=sr_1_7?dchild=1&keywords=dvd+movie+%22Radio+Free+Albemuth%22&qid=1591027894&sr=8-7
139521,Matru Ki Bijlee Ka Mandola,3.6 out of 5 stars,www.amazon.com/dp/B00BKZSLKA/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Matru+Ki+Bijlee+Ka+Mandola%22&qid=1591027897&sr=8-2
139715,Detention of the Dead,3.7 out of 5 stars,www.amazon.com/Detention-Dead-Not-Specified/dp/B00D6C8FTM/ref=sr_1_fkmr1_1?dchild=1&keywords=dvd+movie+%22Detention+of+the+Dead%22&qid=1591027912&sr=8-1-fkmr1
139854,Anita O'Day: The Life of a Jazz Singer,4.7 out of 5 stars,www.amazon.com/Anita-ODay-Life-Jazz-Singer/dp/B00IMY91B0/ref=sr_1_fkmr2_2?dchild=1&keywords=dvd+movie+%22Anita+O%27Day%3A+The+Life+of+a+Jazz+Singer%22&qid=1591027915&sr=8-2-fkmr2
140172,Cool Air,2.0 out of 5 stars,www.amazon.com/dp/B00BLF9FZO/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22Cool+Air%22&qid=1591027928&sr=8-4
140300,Kung Fu Panda 3,4.7 out of 5 stars,www.amazon.com/Kung-Fu-Panda-Jack-Black/dp/B07BX7DPQY/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Kung+Fu+Panda+3%22&qid=1591027931&sr=8-3
140818,Ragnarok,4.0 out of 5 stars,www.amazon.com/Ragnarok-P%C3%A5l-Sverre-Hagen/dp/B00OMT9N9E/ref=sr_1_10?dchild=1&keywords=dvd+movie+%22Ragnarok%22+2013&qid=1591027969&sr=8-10
140823,Saving Mr. Banks,4.6 out of 5 stars,www.amazon.com/Saving-Mr-Banks-Emma-Thompson/dp/B00GPWEPZ8/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Saving+Mr.+Banks%22&qid=1591027971&sr=8-2
140870,Minuscule: Valley of the Lost Ants,4.5 out of 5 stars,www.amazon.com/Minuscule-Valley-Lost-Richard-Dreyfuss/dp/B00Y9Z7WK8/ref=sr_1_fkmr1_1?dchild=1&keywords=dvd+movie+%22Minuscule%3A+Valley+of+the+Lost+Ants%22&qid=1591027974&sr=8-1-fkmr1
141102,The Swan Princess Christmas,4.2 out of 5 stars,www.amazon.com/Swan-Princess-Christmas-Elle-Deets/dp/B00AZM5Y9K/ref=sr_1_fkmr0_1?dchild=1&keywords=dvd+movie+%22The+Swan+Princess+Christmas%22+2012&qid=1591027985&sr=8-1-fkmr0
141319,Spanish Judges,3.7 out of 5 stars,www.amazon.com/Vincent-DOnofrio/dp/B00005J75X/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Spanish+Judges%22&qid=1591027988&sr=8-3
141581,Nous York,3.7 out of 5 stars,www.amazon.com/Nous-York-Leila-Bekhti/dp/B00HWK0FQK/ref=sr_1_fkmr0_1?dchild=1&keywords=dvd+movie+%22Nous+York%22&qid=1591027997&sr=8-1-fkmr0
142052,Irene in Time,3.4 out of 5 stars,www.amazon.com/Irene-Time-Tanna-Frederick/dp/B003517UWM/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Irene+in+Time%22&qid=1591027999&sr=8-3
142061,"Batman: The Dark Knight Returns, Part 2",4.7 out of 5 stars,www.amazon.com/Batman-Dark-Knight-Returns-Part/dp/B00A2LFXVI/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Batman%3A+The+Dark+Knight+Returns%2C+Part+2%22&qid=1591028002&sr=8-2
142159,Across to Singapore,4.2 out of 5 stars,www.amazon.com/dp/B002XDR5KU/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Across+to+Singapore%22&qid=1591028005&sr=8-1
142391,95ers: Time Runners,2.7 out of 5 stars,www.amazon.com/dp/B00HQF9TFO/ref=sr_1_4?dchild=1&keywords=dvd+movie+%2295ers%3A+Time+Runners%22&qid=1591028007&sr=8-4
143144,Justice Is Mind,2.7 out of 5 stars,www.amazon.com/Justice-Mind-Vernon-Aldershoff/dp/B00NKDRNOU/ref=sr_1_fkmr1_1?dchild=1&keywords=dvd+movie+%22Justice+Is+Mind%22&qid=1591028015&sr=8-1-fkmr1
144271,Joe + Belle,2.5 out of 5 stars,www.amazon.com/Joe-Belle-Sivan-Levy/dp/B007W6XXAE/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Joe+%2B+Belle%22&qid=1591028024&sr=8-2
144331,Dream Team 1935,4.6 out of 5 stars,www.amazon.com/Dream-Team-1935-Janis-Amanis/dp/0615797717/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Dream+Team+1935%22&qid=1591028026&sr=8-3
144570,Forest of the Gods,4.0 out of 5 stars,www.amazon.com/Forest-of-the-Gods/dp/B00HLP4K8K/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Forest+of+the+Gods%22&qid=1591028039&sr=8-3
144789,I'm So Excited!,4.1 out of 5 stars,www.amazon.com/Im-So-Excited-Carlos-Areces/dp/B00H57UGUA/ref=sr_1_fkmr1_2?dchild=1&keywords=dvd+movie+%22I%27m+So+Excited%21%22+2013&qid=1591028044&sr=8-2-fkmr1
145135,Dark Skies,4.4 out of 5 stars,www.amazon.com/Dark-Skies-Keri-Russell/dp/B00CKH2E46/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Dark+Skies%22&qid=1591028047&sr=8-1
145197,Upstream Color,4.2 out of 5 stars,www.amazon.com/Upstream-Color-Amy-Seimetz/dp/B00BC75HTE/ref=sr_1_2?dchild=1&keywords=dvd+movie+%22Upstream+Color%22&qid=1591028050&sr=8-2
145220,Muppets Most Wanted,4.4 out of 5 stars,www.amazon.com/Muppets-Most-Wanted-Ricky-Gervais/dp/B00HNX273K/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22Muppets+Most+Wanted%22&qid=1591028052&sr=8-1
146198,Triple 9,4.0 out of 5 stars,www.amazon.com/Triple-9-Casey-Affleck/dp/B01D52PWLQ/ref=sr_1_4?dchild=1&keywords=dvd+movie+%22Triple+9%22&qid=1591028061&sr=8-4
146203,The Last Exorcism Part II,3.2 out of 5 stars,www.amazon.com/Last-Exorcism-Part-II/dp/B00AIBZKV0/ref=sr_1_1?dchild=1&keywords=dvd+movie+%22The+Last+Exorcism+Part+II%22&qid=1591028063&sr=8-1
146238,Runner Runner,4.0 out of 5 stars,www.amazon.com/Runner-Justin-Timberlake/dp/B00GICP7UW/ref=sr_1_3?dchild=1&keywords=dvd+movie+%22Runner+Runner%22&qid=1591028088&sr=8-3
